intersection,probability
"('<wordnet_chess_player_109915834>', '<wordnet_speedskater_110634849>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_player_110439851>')",1.0
"('<wordnet_chess_player_109915834>', '<wordnet_patriarch_110406905>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_wrestler_110793168>')",0.00020669698222405952
"('<wordnet_chess_player_109915834>', '<wordnet_sports_announcer_110639637>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_football_official_110101427>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_boxer_109870208>')",0.0010334849111202976
"('<wordnet_chess_player_109915834>', '<wordnet_artist_109812338>')",0.28069450186027284
"('<wordnet_chess_player_109915834>', '<wordnet_celebrity_109903153>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_person_100007846>')",1.0
"('<wordnet_chess_player_109915834>', '<wordnet_spy_110641755>')",0.00041339396444811904
"('<wordnet_chess_player_109915834>', '<wordnet_engineer_109615807>')",0.0045473336089293095
"('<wordnet_chess_player_109915834>', '<wordnet_king_110231515>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_samurai_110549763>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_horseman_110185793>')",0.00020669698222405952
"('<wordnet_chess_player_109915834>', '<wordnet_actress_109767700>')",0.00041339396444811904
"('<wordnet_chess_player_109915834>', '<wordnet_state_senator_110650076>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_ward_110767020>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_sovereign_110628644>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_referee_110514429>')",0.00020669698222405952
"('<wordnet_chess_player_109915834>', '<wordnet_bodybuilder_109862845>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_head_110162991>')",0.007441091360066143
"('<wordnet_chess_player_109915834>', '<wordnet_historian_110177150>')",0.004960727573377429
"('<wordnet_chess_player_109915834>', '<wordnet_officeholder_110371450>')",0.005787515502273667
"('<wordnet_chess_player_109915834>', '<wordnet_emperor_110053004>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_cricketer_109977326>')",0.0006200909466721786
"('<wordnet_chess_player_109915834>', '<wordnet_dancer_109989502>')",0.00020669698222405952
"('<wordnet_chess_player_109915834>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_curate_109983572>')",0.0006200909466721786
"('<wordnet_chess_player_109915834>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_skier_110605253>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_religious_person_109628382>')",0.002066969822240595
"('<wordnet_chess_player_109915834>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_philosopher_110423589>')",0.0014468788755684168
"('<wordnet_chess_player_109915834>', '<wordnet_rider_110529965>')",0.00020669698222405952
"('<wordnet_chess_player_109915834>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_chef_109963574>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_fencer_110085217>')",0.00020669698222405952
"('<wordnet_chess_player_109915834>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_basketball_player_109842047>')",0.00041339396444811904
"('<wordnet_chess_player_109915834>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_criminal_109977660>')",0.0008267879288962381
"('<wordnet_chess_player_109915834>', '<wordnet_academician_109759069>')",0.003513848697809012
"('<wordnet_chess_player_109915834>', '<wordnet_musician_110339966>')",0.028317486564696154
"('<wordnet_chess_player_109915834>', '<wordnet_athlete_109820263>')",0.00434063662670525
"('<wordnet_chess_player_109915834>', '<wordnet_mathematician_110301261>')",0.007854485324514262
"('<wordnet_chess_player_109915834>', '<wordnet_policeman_110448983>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_architect_109805475>')",0.0006200909466721786
"('<wordnet_chess_player_109915834>', '<wordnet_woman_110787470>')",0.05746176105828855
"('<wordnet_chess_player_109915834>', '<wordnet_peer_109626238>')",0.005994212484497726
"('<wordnet_chess_player_109915834>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_photographer_110426749>')",0.00041339396444811904
"('<wordnet_chess_player_109915834>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_pilot_110433164>')",0.0
"('<wordnet_chess_player_109915834>', '<wordnet_person_100007846>')",1.0
"('<wordnet_hockey_player_110179291>', '<wordnet_mayor_110303814>')",0.0003025195557284239
"('<wordnet_hockey_player_110179291>', '<wordnet_golfer_110136959>')",0.000518604952677298
"('<wordnet_hockey_player_110179291>', '<wordnet_football_player_110101634>')",0.3729850036734517
"('<wordnet_hockey_player_110179291>', '<wordnet_chemist_109913824>')",6.482561908466225e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_playmate_110441037>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_trade_unionist_110720964>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_professional_110480253>')",0.0036302346687410864
"('<wordnet_hockey_player_110179291>', '<wordnet_mountaineer_110334567>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_journalist_110224578>')",0.0013181209213881326
"('<wordnet_hockey_player_110179291>', '<wordnet_director_110014939>')",0.03459527205151476
"('<wordnet_hockey_player_110179291>', '<wordnet_cyclist_109986189>')",0.00017286831755909936
"('<wordnet_hockey_player_110179291>', '<wordnet_president_110467179>')",0.0006482561908466226
"('<wordnet_hockey_player_110179291>', '<wordnet_actor_109765278>')",0.0011020355244392584
"('<wordnet_hockey_player_110179291>', '<wordnet_economist_110043643>')",6.482561908466225e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_professional_110480583>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_rabbi_110502329>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_detainee_110009162>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_national_109625401>')",0.008729850036734517
"('<wordnet_hockey_player_110179291>', '<wordnet_ski_jumper_110605375>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_writer_110794014>')",0.002506590604606941
"('<wordnet_hockey_player_110179291>', '<wordnet_chief_justice_109916788>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_skater_110604491>')",0.0004321707938977484
"('<wordnet_hockey_player_110179291>', '<wordnet_antipope_109797375>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_commissioner_109943811>')",0.00017286831755909936
"('<wordnet_hockey_player_110179291>', '<wordnet_first_lady_110092880>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_official_110372373>')",0.003241280954233113
"('<wordnet_hockey_player_110179291>', '<wordnet_noble_110271677>')",0.0001296512381693245
"('<wordnet_hockey_player_110179291>', '<wordnet_martyr_110296618>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_scientist_110560637>')",0.0004969964129824106
"('<wordnet_hockey_player_110179291>', '<wordnet_member_110307234>')",0.0006050391114568478
"('<wordnet_hockey_player_110179291>', '<wordnet_representative_110522035>')",0.0007346903496261723
"('<wordnet_hockey_player_110179291>', '<wordnet_sender_110578762>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_governor_110140314>')",0.00015125977786421195
"('<wordnet_hockey_player_110179291>', '<wordnet_gymnast_110153594>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_scholar_110557854>')",0.030532866588875923
"('<wordnet_hockey_player_110179291>', '<wordnet_sailor_110546633>')",0.0005834305717619603
"('<wordnet_hockey_player_110179291>', '<wordnet_minister_110320863>')",0.00036734517481308614
"('<wordnet_hockey_player_110179291>', '<wordnet_pirate_110435367>')",4.321707938977484e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_composer_109947232>')",0.0001080426984744371
"('<wordnet_hockey_player_110179291>', '<wordnet_soldier_110622053>')",0.0031116297160637884
"('<wordnet_hockey_player_110179291>', '<wordnet_speedskater_110634849>')",0.0003457366351181987
"('<wordnet_hockey_player_110179291>', '<wordnet_player_110439851>')",1.0
"('<wordnet_hockey_player_110179291>', '<wordnet_patriarch_110406905>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_wrestler_110793168>')",0.00017286831755909936
"('<wordnet_hockey_player_110179291>', '<wordnet_sports_announcer_110639637>')",0.0014693806992523446
"('<wordnet_hockey_player_110179291>', '<wordnet_football_official_110101427>')",0.0001080426984744371
"('<wordnet_hockey_player_110179291>', '<wordnet_boxer_109870208>')",0.0002160853969488742
"('<wordnet_hockey_player_110179291>', '<wordnet_artist_109812338>')",0.0021824625091836293
"('<wordnet_hockey_player_110179291>', '<wordnet_celebrity_109903153>')",4.321707938977484e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_person_100007846>')",1.0
"('<wordnet_hockey_player_110179291>', '<wordnet_spy_110641755>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_engineer_109615807>')",0.0005402134923721854
"('<wordnet_hockey_player_110179291>', '<wordnet_king_110231515>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_samurai_110549763>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_horseman_110185793>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_actress_109767700>')",0.00015125977786421195
"('<wordnet_hockey_player_110179291>', '<wordnet_state_senator_110650076>')",8.643415877954968e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_ward_110767020>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_sovereign_110628644>')",4.321707938977484e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_referee_110514429>')",0.0012532953023034704
"('<wordnet_hockey_player_110179291>', '<wordnet_bodybuilder_109862845>')",4.321707938977484e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_head_110162991>')",0.04421107221573966
"('<wordnet_hockey_player_110179291>', '<wordnet_historian_110177150>')",0.00015125977786421195
"('<wordnet_hockey_player_110179291>', '<wordnet_officeholder_110371450>')",0.0016854660962012187
"('<wordnet_hockey_player_110179291>', '<wordnet_emperor_110053004>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_cricketer_109977326>')",0.004926747050434332
"('<wordnet_hockey_player_110179291>', '<wordnet_dancer_109989502>')",4.321707938977484e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_curate_109983572>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_skier_110605253>')",0.000259302476338649
"('<wordnet_hockey_player_110179291>', '<wordnet_vice_president_110751265>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_religious_person_109628382>')",0.0002376939366437616
"('<wordnet_hockey_player_110179291>', '<wordnet_cardinal_109894143>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_philosopher_110423589>')",4.321707938977484e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_rider_110529965>')",0.00019447685725398678
"('<wordnet_hockey_player_110179291>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_chef_109963574>')",2.160853969488742e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_fencer_110085217>')",6.482561908466225e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_basketball_player_109842047>')",0.18019361251566618
"('<wordnet_hockey_player_110179291>', '<wordnet_congressman_109955781>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_criminal_109977660>')",0.0004321707938977484
"('<wordnet_hockey_player_110179291>', '<wordnet_academician_109759069>')",0.00028091101603353643
"('<wordnet_hockey_player_110179291>', '<wordnet_musician_110339966>')",0.00041056225420286097
"('<wordnet_hockey_player_110179291>', '<wordnet_athlete_109820263>')",1.0
"('<wordnet_hockey_player_110179291>', '<wordnet_mathematician_110301261>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_policeman_110448983>')",0.0008427330481006093
"('<wordnet_hockey_player_110179291>', '<wordnet_architect_109805475>')",0.0001296512381693245
"('<wordnet_hockey_player_110179291>', '<wordnet_woman_110787470>')",0.026189550110203554
"('<wordnet_hockey_player_110179291>', '<wordnet_peer_109626238>')",0.0008427330481006093
"('<wordnet_hockey_player_110179291>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_photographer_110426749>')",8.643415877954968e-05
"('<wordnet_hockey_player_110179291>', '<wordnet_astronaut_109818022>')",0.0
"('<wordnet_hockey_player_110179291>', '<wordnet_pilot_110433164>')",0.0004537793335926358
"('<wordnet_hockey_player_110179291>', '<wordnet_person_100007846>')",1.0
"('<wordnet_mayor_110303814>', '<wordnet_golfer_110136959>')",0.00030676022853637027
"('<wordnet_mayor_110303814>', '<wordnet_football_player_110101634>')",0.006518654856397868
"('<wordnet_mayor_110303814>', '<wordnet_chemist_109913824>')",0.0010353157713102496
"('<wordnet_mayor_110303814>', '<wordnet_playmate_110441037>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_trade_unionist_110720964>')",0.007553970627708117
"('<wordnet_mayor_110303814>', '<wordnet_professional_110480253>')",0.12159208558610377
"('<wordnet_mayor_110303814>', '<wordnet_mountaineer_110334567>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_journalist_110224578>')",0.012960619655661643
"('<wordnet_mayor_110303814>', '<wordnet_director_110014939>')",0.0072088653706047015
"('<wordnet_mayor_110303814>', '<wordnet_cyclist_109986189>')",3.8345028567046284e-05
"('<wordnet_mayor_110303814>', '<wordnet_president_110467179>')",0.03397369531040301
"('<wordnet_mayor_110303814>', '<wordnet_actor_109765278>')",0.0021089765711875454
"('<wordnet_mayor_110303814>', '<wordnet_economist_110043643>')",0.0039495379424057675
"('<wordnet_mayor_110303814>', '<wordnet_professional_110480583>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_rabbi_110502329>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_detainee_110009162>')",0.00011503508570113885
"('<wordnet_mayor_110303814>', '<wordnet_national_109625401>')",0.008896046627554737
"('<wordnet_mayor_110303814>', '<wordnet_ski_jumper_110605375>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_writer_110794014>')",0.029870777253729053
"('<wordnet_mayor_110303814>', '<wordnet_chief_justice_109916788>')",0.0016488362283829901
"('<wordnet_mayor_110303814>', '<wordnet_skater_110604491>')",7.669005713409257e-05
"('<wordnet_mayor_110303814>', '<wordnet_antipope_109797375>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_commissioner_109943811>')",0.009126116798957015
"('<wordnet_mayor_110303814>', '<wordnet_first_lady_110092880>')",0.0002300701714022777
"('<wordnet_mayor_110303814>', '<wordnet_official_110372373>')",0.5407799378810537
"('<wordnet_mayor_110303814>', '<wordnet_noble_110271677>')",0.007745695770543349
"('<wordnet_mayor_110303814>', '<wordnet_martyr_110296618>')",0.00019172514283523142
"('<wordnet_mayor_110303814>', '<wordnet_scientist_110560637>')",0.012883929598527551
"('<wordnet_mayor_110303814>', '<wordnet_member_110307234>')",0.08995743701829058
"('<wordnet_mayor_110303814>', '<wordnet_representative_110522035>')",0.04716438513746693
"('<wordnet_mayor_110303814>', '<wordnet_sender_110578762>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_governor_110140314>')",0.0329767245676598
"('<wordnet_mayor_110303814>', '<wordnet_gymnast_110153594>')",3.8345028567046284e-05
"('<wordnet_mayor_110303814>', '<wordnet_scholar_110557854>')",0.19084320717818934
"('<wordnet_mayor_110303814>', '<wordnet_sailor_110546633>')",0.0024924268568580084
"('<wordnet_mayor_110303814>', '<wordnet_minister_110320863>')",0.06273246673568772
"('<wordnet_mayor_110303814>', '<wordnet_pirate_110435367>')",0.00011503508570113885
"('<wordnet_mayor_110303814>', '<wordnet_composer_109947232>')",0.0006902105142068331
"('<wordnet_mayor_110303814>', '<wordnet_soldier_110622053>')",0.012845584569960504
"('<wordnet_mayor_110303814>', '<wordnet_speedskater_110634849>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_player_110439851>')",0.012308754170021856
"('<wordnet_mayor_110303814>', '<wordnet_patriarch_110406905>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_wrestler_110793168>')",0.0002300701714022777
"('<wordnet_mayor_110303814>', '<wordnet_sports_announcer_110639637>')",0.00019172514283523142
"('<wordnet_mayor_110303814>', '<wordnet_football_official_110101427>')",0.00011503508570113885
"('<wordnet_mayor_110303814>', '<wordnet_boxer_109870208>')",0.0004217953142375091
"('<wordnet_mayor_110303814>', '<wordnet_artist_109812338>')",0.0058284443421910345
"('<wordnet_mayor_110303814>', '<wordnet_celebrity_109903153>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_person_100007846>')",1.0
"('<wordnet_mayor_110303814>', '<wordnet_spy_110641755>')",0.00015338011426818514
"('<wordnet_mayor_110303814>', '<wordnet_engineer_109615807>')",0.012232064112887764
"('<wordnet_mayor_110303814>', '<wordnet_king_110231515>')",0.00026841519996932396
"('<wordnet_mayor_110303814>', '<wordnet_samurai_110549763>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_horseman_110185793>')",3.8345028567046284e-05
"('<wordnet_mayor_110303814>', '<wordnet_actress_109767700>')",0.00038345028567046284
"('<wordnet_mayor_110303814>', '<wordnet_state_senator_110650076>')",0.0448253383948771
"('<wordnet_mayor_110303814>', '<wordnet_ward_110767020>')",0.00015338011426818514
"('<wordnet_mayor_110303814>', '<wordnet_sovereign_110628644>')",0.002224011656888684
"('<wordnet_mayor_110303814>', '<wordnet_referee_110514429>')",0.0005751754285056943
"('<wordnet_mayor_110303814>', '<wordnet_bodybuilder_109862845>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_head_110162991>')",0.10533379347367613
"('<wordnet_mayor_110303814>', '<wordnet_historian_110177150>')",0.005598374170788757
"('<wordnet_mayor_110303814>', '<wordnet_officeholder_110371450>')",0.5026266344568426
"('<wordnet_mayor_110303814>', '<wordnet_emperor_110053004>')",0.00026841519996932396
"('<wordnet_mayor_110303814>', '<wordnet_cricketer_109977326>')",0.0013037309712795736
"('<wordnet_mayor_110303814>', '<wordnet_dancer_109989502>')",3.8345028567046284e-05
"('<wordnet_mayor_110303814>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_curate_109983572>')",0.0004984853713716017
"('<wordnet_mayor_110303814>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_skier_110605253>')",7.669005713409257e-05
"('<wordnet_mayor_110303814>', '<wordnet_vice_president_110751265>')",0.002300701714022777
"('<wordnet_mayor_110303814>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_religious_person_109628382>')",0.0031826373710648415
"('<wordnet_mayor_110303814>', '<wordnet_cardinal_109894143>')",3.8345028567046284e-05
"('<wordnet_mayor_110303814>', '<wordnet_philosopher_110423589>')",0.0014187660569807124
"('<wordnet_mayor_110303814>', '<wordnet_rider_110529965>')",0.00015338011426818514
"('<wordnet_mayor_110303814>', '<wordnet_cheerleader_109913593>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_chef_109963574>')",7.669005713409257e-05
"('<wordnet_mayor_110303814>', '<wordnet_fencer_110085217>')",0.00015338011426818514
"('<wordnet_mayor_110303814>', '<wordnet_very_important_person_110748620>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_basketball_player_109842047>')",0.002415736799723916
"('<wordnet_mayor_110303814>', '<wordnet_congressman_109955781>')",0.0032209823996318877
"('<wordnet_mayor_110303814>', '<wordnet_criminal_109977660>')",0.003987882970972813
"('<wordnet_mayor_110303814>', '<wordnet_academician_109759069>')",0.003911192913838721
"('<wordnet_mayor_110303814>', '<wordnet_musician_110339966>')",0.002070631542620499
"('<wordnet_mayor_110303814>', '<wordnet_athlete_109820263>')",0.013037309712795736
"('<wordnet_mayor_110303814>', '<wordnet_mathematician_110301261>')",0.0008819356570420645
"('<wordnet_mayor_110303814>', '<wordnet_policeman_110448983>')",0.004448023313777368
"('<wordnet_mayor_110303814>', '<wordnet_architect_109805475>')",0.005023198742283063
"('<wordnet_mayor_110303814>', '<wordnet_woman_110787470>')",0.03362859005329959
"('<wordnet_mayor_110303814>', '<wordnet_peer_109626238>')",0.09202806856091107
"('<wordnet_mayor_110303814>', '<wordnet_builder_109878275>')",0.0
"('<wordnet_mayor_110303814>', '<wordnet_photographer_110426749>')",0.0007285555427738793
"('<wordnet_mayor_110303814>', '<wordnet_astronaut_109818022>')",3.8345028567046284e-05
"('<wordnet_mayor_110303814>', '<wordnet_pilot_110433164>')",0.001763871314084129
"('<wordnet_mayor_110303814>', '<wordnet_person_100007846>')",1.0
"('<wordnet_golfer_110136959>', '<wordnet_football_player_110101634>')",0.13017834573795814
"('<wordnet_golfer_110136959>', '<wordnet_chemist_109913824>')",0.013200393203201797
"('<wordnet_golfer_110136959>', '<wordnet_playmate_110441037>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_trade_unionist_110720964>')",0.0001404297149276787
"('<wordnet_golfer_110136959>', '<wordnet_professional_110480253>')",0.07695548378036793
"('<wordnet_golfer_110136959>', '<wordnet_mountaineer_110334567>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_journalist_110224578>')",0.008004493750877686
"('<wordnet_golfer_110136959>', '<wordnet_director_110014939>')",0.0026681645836258952
"('<wordnet_golfer_110136959>', '<wordnet_cyclist_109986189>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_president_110467179>')",0.03243926414829378
"('<wordnet_golfer_110136959>', '<wordnet_actor_109765278>')",0.0033703131582642886
"('<wordnet_golfer_110136959>', '<wordnet_economist_110043643>')",0.0004212891447830361
"('<wordnet_golfer_110136959>', '<wordnet_professional_110480583>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_rabbi_110502329>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_detainee_110009162>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_national_109625401>')",0.0029490240134812527
"('<wordnet_golfer_110136959>', '<wordnet_ski_jumper_110605375>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_writer_110794014>')",0.07920235921921079
"('<wordnet_golfer_110136959>', '<wordnet_chief_justice_109916788>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_skater_110604491>')",0.0004212891447830361
"('<wordnet_golfer_110136959>', '<wordnet_antipope_109797375>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_commissioner_109943811>')",0.0005617188597107148
"('<wordnet_golfer_110136959>', '<wordnet_first_lady_110092880>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_official_110372373>')",0.01291953377334644
"('<wordnet_golfer_110136959>', '<wordnet_noble_110271677>')",0.0026681645836258952
"('<wordnet_golfer_110136959>', '<wordnet_martyr_110296618>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_scientist_110560637>')",0.12020783597809297
"('<wordnet_golfer_110136959>', '<wordnet_member_110307234>')",0.09731779244488134
"('<wordnet_golfer_110136959>', '<wordnet_representative_110522035>')",0.033983991012498244
"('<wordnet_golfer_110136959>', '<wordnet_sender_110578762>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_governor_110140314>')",0.0008425782895660722
"('<wordnet_golfer_110136959>', '<wordnet_gymnast_110153594>')",0.0002808594298553574
"('<wordnet_golfer_110136959>', '<wordnet_scholar_110557854>')",0.22314281702008146
"('<wordnet_golfer_110136959>', '<wordnet_sailor_110546633>')",0.0016851565791321443
"('<wordnet_golfer_110136959>', '<wordnet_minister_110320863>')",0.001825586294059823
"('<wordnet_golfer_110136959>', '<wordnet_pirate_110435367>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_composer_109947232>')",0.001966016008987502
"('<wordnet_golfer_110136959>', '<wordnet_soldier_110622053>')",0.010251369189720545
"('<wordnet_golfer_110136959>', '<wordnet_speedskater_110634849>')",0.0002808594298553574
"('<wordnet_golfer_110136959>', '<wordnet_player_110439851>')",1.0
"('<wordnet_golfer_110136959>', '<wordnet_patriarch_110406905>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_wrestler_110793168>')",0.0001404297149276787
"('<wordnet_golfer_110136959>', '<wordnet_sports_announcer_110639637>')",0.001825586294059823
"('<wordnet_golfer_110136959>', '<wordnet_football_official_110101427>')",0.0001404297149276787
"('<wordnet_golfer_110136959>', '<wordnet_boxer_109870208>')",0.0007021485746383935
"('<wordnet_golfer_110136959>', '<wordnet_artist_109812338>')",0.03131582642887235
"('<wordnet_golfer_110136959>', '<wordnet_celebrity_109903153>')",0.0004212891447830361
"('<wordnet_golfer_110136959>', '<wordnet_person_100007846>')",1.0
"('<wordnet_golfer_110136959>', '<wordnet_spy_110641755>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_engineer_109615807>')",0.021907035528717877
"('<wordnet_golfer_110136959>', '<wordnet_king_110231515>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_samurai_110549763>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_horseman_110185793>')",0.0002808594298553574
"('<wordnet_golfer_110136959>', '<wordnet_actress_109767700>')",0.001404297149276787
"('<wordnet_golfer_110136959>', '<wordnet_state_senator_110650076>')",0.000983008004493751
"('<wordnet_golfer_110136959>', '<wordnet_ward_110767020>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_sovereign_110628644>')",0.0004212891447830361
"('<wordnet_golfer_110136959>', '<wordnet_referee_110514429>')",0.0002808594298553574
"('<wordnet_golfer_110136959>', '<wordnet_bodybuilder_109862845>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_head_110162991>')",0.02457520011234377
"('<wordnet_golfer_110136959>', '<wordnet_historian_110177150>')",0.002808594298553574
"('<wordnet_golfer_110136959>', '<wordnet_officeholder_110371450>')",0.010251369189720545
"('<wordnet_golfer_110136959>', '<wordnet_emperor_110053004>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_cricketer_109977326>')",0.008566212610588401
"('<wordnet_golfer_110136959>', '<wordnet_dancer_109989502>')",0.0005617188597107148
"('<wordnet_golfer_110136959>', '<wordnet_schemer_110556518>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_herald_110171219>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_curate_109983572>')",0.0007021485746383935
"('<wordnet_golfer_110136959>', '<wordnet_abbot_109754404>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_skier_110605253>')",0.0004212891447830361
"('<wordnet_golfer_110136959>', '<wordnet_vice_president_110751265>')",0.0001404297149276787
"('<wordnet_golfer_110136959>', '<wordnet_archbishop_109805151>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_religious_person_109628382>')",0.0033703131582642886
"('<wordnet_golfer_110136959>', '<wordnet_cardinal_109894143>')",0.0
"('<wordnet_golfer_110136959>', '<wordnet_philosopher_110423589>')",0.004493750877685719
