"Predicate(x,y)",ConceptA(y),ConceptB(x),Probability
http://dbpedia.org/property/skills,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Work,0.043478260869565216
http://dbpedia.org/property/production,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Work,0.10526315789473684
http://dbpedia.org/property/funder,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Work,1.0
http://dbpedia.org/property/defendingChampions,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Work,0.000649772579597141
http://dbpedia.org/property/marketingTarget,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Work,1.0
http://dbpedia.org/property/field,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Work,0.00017319016279875303
http://dbpedia.org/property/space,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Work,0.005847953216374269
http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.014979586250940858
http://dbpedia.org/property/leadersSeat,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/third,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.7755102040816326
http://dbpedia.org/property/confederations,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9207920792079208
http://dbpedia.org/property/player,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.2727272727272727
http://dbpedia.org/property/sponsor,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.21172807472755578
http://dbpedia.org/property/teamb,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0036319612590799033
http://dbpedia.org/property/member,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9523809523809523
http://dbpedia.org/ontology/publisher,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0009220394963187229
http://dbpedia.org/property/people,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.45454545454545453
http://dbpedia.org/property/category,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.3413926499032882
http://dbpedia.org/property/mostWins,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.09411764705882353
http://dbpedia.org/property/host,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.043478260869565216
http://dbpedia.org/ontology/nextMission,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/crew1Agency,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/guests,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5
http://dbpedia.org/property/rels,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.014652014652014652
http://dbpedia.org/property/division,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.013836136733586543
http://dbpedia.org/property/first,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.013157894736842105
http://dbpedia.org/property/allies,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.028938906752411574
http://dbpedia.org/property/hostCity,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.02197802197802198
http://dbpedia.org/property/leastYellowsTeamTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.1111111111111111
http://dbpedia.org/property/hometeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/v,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/round,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0056179775280898875
http://dbpedia.org/property/mapCaption,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5714285714285714
http://dbpedia.org/property/champwt,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/partyName,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/spacecraftType,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.8571428571428571
http://dbpedia.org/ontology/almaMater,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,5.549266386983641e-06
http://dbpedia.org/property/rd1t4Loc,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5
http://dbpedia.org/property/nextAwardWinner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/rd2Seed,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.047619047619047616
http://dbpedia.org/property/candidate7PartyUnlinked,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/road,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.00684931506849315
http://dbpedia.org/property/lastevent,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/combatant1c,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/secondTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.925413130861992
http://dbpedia.org/property/beforeParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.900398406374502
http://dbpedia.org/property/tour,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5289084780917812
http://dbpedia.org/ontology/team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0032499201750356014
http://dbpedia.org/ontology/secondTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/thirdTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/rd6Team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9
http://dbpedia.org/property/event,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.16666666666666666
http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.08387096774193549
http://dbpedia.org/property/outgoingMembers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/runningMate,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/winners,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.00855008550085501
http://dbpedia.org/property/pairs,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/homewin,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/nextEvent,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/previousMission,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/patron,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.36923076923076925
http://dbpedia.org/property/oppositionParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0160857908847185
http://dbpedia.org/property/firstContested,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.375
http://dbpedia.org/property/founders,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.07106598984771574
http://dbpedia.org/property/agency2Up,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9285714285714286
http://dbpedia.org/property/winningTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.020833333333333332
http://dbpedia.org/property/casualties,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.42857142857142855
http://dbpedia.org/property/agency6Up,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/worldPlaceTotal,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/electedMps,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/name,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0008653014133256418
http://dbpedia.org/property/npcname,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.025380710659898477
http://dbpedia.org/ontology/formerBandMember,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0006978367062107466
http://dbpedia.org/property/wchampions,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.3333333333333333
http://dbpedia.org/property/mostRedsTeamTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.3333333333333333
http://dbpedia.org/property/runner–up,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/chairman,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.006289308176100629
http://dbpedia.org/property/wdchampions,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.391304347826087
http://dbpedia.org/ontology/company,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,3.759398496240601e-05
http://dbpedia.org/property/5data,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/nextMission,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/politicalParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.002652519893899204
http://dbpedia.org/property/industry,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0004420866489832007
http://dbpedia.org/property/broadcast,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.09333333333333334
http://dbpedia.org/property/home,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.002372479240806643
http://dbpedia.org/property/agency,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0014367816091954023
http://dbpedia.org/property/lp,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5
http://dbpedia.org/property/manOfTheMatch1atitle,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/brand,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0038314176245210726
http://dbpedia.org/ontology/brand,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/candidate3PartyUnlinked,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.14285714285714285
http://dbpedia.org/property/aff,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.002369668246445498
http://dbpedia.org/property/nextevent,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/mostSuccessfulTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.047619047619047616
http://dbpedia.org/property/legislature,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0006640106241699867
http://dbpedia.org/property/firstTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.961996336996337
http://dbpedia.org/property/semiFinalist,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/affiliation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.23436265844209575
http://dbpedia.org/ontology/organisation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/poleDriverTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/data,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.00580875781948168
http://dbpedia.org/ontology/championInSingleMale,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/afterElection,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9915343915343915
http://dbpedia.org/property/strength,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/fourthOther,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9473684210526315
http://dbpedia.org/property/domesticcup3Winners,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.7636363636363637
http://dbpedia.org/property/league,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0008151658767772511
http://dbpedia.org/property/awaywin,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/promotion,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5972875726543039
http://dbpedia.org/property/organiser,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.13434727503168567
http://dbpedia.org/property/founderName,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/participants,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0449438202247191
http://dbpedia.org/property/commandStructure,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0010451140916216688
http://dbpedia.org/property/ideology,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0011529933481152993
http://dbpedia.org/property/agency4Up,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.8181818181818182
http://dbpedia.org/property/governingBody,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0005032712632108706
http://dbpedia.org/property/parent,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0003465483781535902
http://dbpedia.org/property/combatant2b,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/instruments,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.34782608695652173
http://dbpedia.org/property/crew5Up,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/worldPlaceCj,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/bronzeMedalist,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/casus,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/row,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.10256410256410256
http://dbpedia.org/ontology/product,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0009587727708533077
http://dbpedia.org/property/continentalcup2Qualifiers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.003443081557994405
http://dbpedia.org/property/rd1t6Loc,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5
http://dbpedia.org/property/previousYear,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/manOfTheMatch1a,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/fault,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/promoteFrom,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.08196721311475409
http://dbpedia.org/ontology/secondDriver,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/firstLeader,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/report,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.014925373134328358
http://dbpedia.org/property/otherTitles,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5
http://dbpedia.org/property/vpParty,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/author,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0014858841010401188
http://dbpedia.org/property/transCoverage,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/plannedBy,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.08641975308641975
http://dbpedia.org/property/recoveryBy,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/launchRocket,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/alliance,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.7913950456323338
http://dbpedia.org/property/fourth,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.8076923076923077
http://dbpedia.org/property/beforeElection,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9933920704845814
http://dbpedia.org/property/club,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.03988199580999615
http://dbpedia.org/property/schampions,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.34104046242774566
http://dbpedia.org/property/city,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.057291666666666664
http://dbpedia.org/property/electedMembers,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/domesticcup2Winners,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.8727272727272727
http://dbpedia.org/property/1data,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9886363636363636
http://dbpedia.org/property/manufacturer,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.06388080150710738
http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.06809221691339652
http://dbpedia.org/property/memberStation,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.07222222222222222
http://dbpedia.org/ontology/previousMission,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/politicalParties,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.13380281690140844
http://dbpedia.org/ontology/militaryBranch,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.00020475020475020476
http://dbpedia.org/property/longestunbeatenstreak,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/cityOrRegion,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.45454545454545453
http://dbpedia.org/property/agency7Up,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/rd1bTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.26956521739130435
http://dbpedia.org/property/status,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0017793594306049821
http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0001855402313068217
http://dbpedia.org/property/previousMps,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/affected,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5
http://dbpedia.org/property/mostrecent,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.03488372093023256
http://dbpedia.org/property/religions,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.010050251256281407
http://dbpedia.org/property/combatant1a,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/combatant3a,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/owner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,6.070908207867897e-05
http://dbpedia.org/property/tournaments,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.011494252873563218
http://dbpedia.org/ontology/championInDoubleFemale,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/format,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.00017238407171177384
http://dbpedia.org/property/nameBbb,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.5
http://dbpedia.org/property/linesman,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/sideline,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/secondround,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/subdivisionType,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,4.737315836846843e-06
http://dbpedia.org/property/currentclub,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,2.5964584307005243e-05
http://dbpedia.org/ontology/related,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.003367003367003367
http://dbpedia.org/property/target,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.01694915254237288
http://dbpedia.org/property/seats1Title,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0003677822728944465
http://dbpedia.org/property/campus,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.008333333333333333
http://dbpedia.org/ontology/recentWinner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/agency2Down,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/champions,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.48408180476491675
http://dbpedia.org/property/fastTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9957507082152974
http://dbpedia.org/property/winningOwner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/org,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9979035639412998
http://dbpedia.org/property/rd5Team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.8174603174603174
http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.02332601536772777
http://dbpedia.org/property/country,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.03687315634218289
http://dbpedia.org/ontology/category,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.98989898989899
http://dbpedia.org/property/conference,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0027750476961322774
http://dbpedia.org/property/rd4bTeam,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.8333333333333334
http://dbpedia.org/property/2data,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.625
http://dbpedia.org/property/organised,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9690721649484536
http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,7.129893699766658e-05
http://dbpedia.org/ontology/academicDiscipline,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0018734388009991674
http://dbpedia.org/ontology/commandStructure,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.00042517006802721087
http://dbpedia.org/ontology/secondLeader,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/partof,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.04610951008645533
http://dbpedia.org/ontology/isPartOfMilitaryConflict,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/agency5Up,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/religion,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0033377837116154874
http://dbpedia.org/property/bronze,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.3333333333333333
http://dbpedia.org/ontology/goldMedalist,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/largestvictory,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.06666666666666667
http://dbpedia.org/property/result,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.18604651162790697
http://dbpedia.org/property/numTeams,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/t,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.006031746031746032
http://dbpedia.org/property/other,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.40693430656934304
http://dbpedia.org/property/extra,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.000196078431372549
http://dbpedia.org/property/source,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0015389350569405972
http://dbpedia.org/property/artist,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.116121255413188e-05
http://dbpedia.org/ontology/firstWinner,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/nameGgg,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.3333333333333333
http://dbpedia.org/property/semifinalist,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.037037037037037035
http://dbpedia.org/property/c3Party,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/silver,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.15384615384615385
http://dbpedia.org/property/spacecraft,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0625
http://dbpedia.org/property/cause,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.08333333333333333
http://dbpedia.org/property/rd3Team,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.3853820598006645
http://dbpedia.org/property/dchampions,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.43983402489626555
http://dbpedia.org/property/stadium,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.3007389162561576
http://dbpedia.org/property/seatsForElection,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.0673076923076923
http://dbpedia.org/property/championOther,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.9847328244274809
http://dbpedia.org/property/homeState,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/fours,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,1.0
http://dbpedia.org/property/tv,http://dbpedia.org/ontology/Organisation,http://dbpedia.org/ontology/Event,0.003576088532353936
